book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Romeo and Juliet.clean,432,"I saw her laid low in her kindred's vault, And presently took post to tell it you. O pardon me for bringing these ill news, Since you did leave it for my office, sir. ROMEO. Is it even so? Then I defy you, stars! Thou know'st my lodging. Get me ink and paper, And hire post-horses. I will hence tonight. BALTHASAR. I do beseech you sir, have patience. Your looks are pale and wild, and do import Some misadventure. ROMEO. Tush, thou art deceiv'd. Leave me, and do the thing I bid thee do. Hast thou no letters to me from the Friar? BALTHASAR. No, my good lord. ROMEO. No matter. Get thee gone, And hire those horses.",0.004182,-0.091857,-0.034558,113,77,0.681416,0.004182,0.502091,0.4540715,0.482721
Romeo and Juliet.clean,433,"hence tonight. BALTHASAR. I do beseech you sir, have patience. Your looks are pale and wild, and do import Some misadventure. ROMEO. Tush, thou art deceiv'd. Leave me, and do the thing I bid thee do. Hast thou no letters to me from the Friar? BALTHASAR. No, my good lord. ROMEO. No matter. Get thee gone, And hire those horses. I'll be with thee straight. [_Exit Balthasar._] Well, Juliet, I will lie with thee tonight. Let's see for means. O mischief thou art swift To enter in the thoughts of desperate men.",0.033629,-0.079806,-0.020242,88,62,0.704545,0.033629,0.5168145,0.460097,0.489879
Romeo and Juliet.clean,434,"I bid thee do. Hast thou no letters to me from the Friar? BALTHASAR. No, my good lord. ROMEO. No matter. Get thee gone, And hire those horses. I'll be with thee straight. [_Exit Balthasar._] Well, Juliet, I will lie with thee tonight. Let's see for means. O mischief thou art swift To enter in the thoughts of desperate men. I do remember an apothecary,— And hereabouts he dwells,—which late I noted In tatter'd weeds, with overwhelming brows, Culling of simples, meagre were his looks, Sharp misery had worn him to the bones; And in his needy shop a tortoise hung, An alligator stuff'd, and other skins Of ill-shaped fishes; and about his shelves A beggarly account of empty boxes, Green earthen pots, bladders, and musty seeds, Remnants of packthread, and old cakes of roses Were thinly scatter'd, to make up a show.",-0.001146,-0.105258,-0.086573,140,89,0.635714,-0.001146,0.499427,0.447371,0.4567135
Romeo and Juliet.clean,435,"his looks, Sharp misery had worn him to the bones; And in his needy shop a tortoise hung, An alligator stuff'd, and other skins Of ill-shaped fishes; and about his shelves A beggarly account of empty boxes, Green earthen pots, bladders, and musty seeds, Remnants of packthread, and old cakes of roses Were thinly scatter'd, to make up a show. Noting this penury, to myself I said, And if a man did need a poison now, Whose sale is present death in Mantua, Here lives a caitiff wretch would sell it him. O, this same thought did but forerun my need, And this same needy man must sell it me. As I remember, this should be the house.",-0.041145,-0.072579,-0.079316,118,76,0.644068,-0.041145,0.4794275,0.4637105,0.46034200000000003
Romeo and Juliet.clean,436,"a show. Noting this penury, to myself I said, And if a man did need a poison now, Whose sale is present death in Mantua, Here lives a caitiff wretch would sell it him. O, this same thought did but forerun my need, And this same needy man must sell it me. As I remember, this should be the house. Being holiday, the beggar's shop is shut. What, ho! Apothecary! Enter Apothecary. APOTHECARY. Who calls so loud? ROMEO. Come hither, man. I see that thou art poor. Hold, there is forty ducats.",0.028968,-0.044758,-0.0025,91,62,0.681319,0.028968,0.514484,0.477621,0.49875
Romeo and Juliet.clean,437,"it him. O, this same thought did but forerun my need, And this same needy man must sell it me. As I remember, this should be the house. Being holiday, the beggar's shop is shut. What, ho! Apothecary! Enter Apothecary. APOTHECARY. Who calls so loud? ROMEO. Come hither, man. I see that thou art poor. Hold, there is forty ducats. Let me have A dram of poison, such soon-speeding gear As will disperse itself through all the veins, That the life-weary taker may fall dead, And that the trunk may be discharg'd of breath As violently as hasty powder fir'd Doth hurry from the fatal cannon's womb. APOTHECARY.",-0.00021,-0.063037,-0.030136,108,81,0.75,-0.00021,0.499895,0.4684815,0.484932
Romeo and Juliet.clean,438,"man. I see that thou art poor. Hold, there is forty ducats. Let me have A dram of poison, such soon-speeding gear As will disperse itself through all the veins, That the life-weary taker may fall dead, And that the trunk may be discharg'd of breath As violently as hasty powder fir'd Doth hurry from the fatal cannon's womb. APOTHECARY. Such mortal drugs I have, but Mantua's law Is death to any he that utters them. ROMEO. Art thou so bare and full of wretchedness, And fear'st to die? Famine is in thy cheeks, Need and oppression starveth in thine eyes, Contempt and beggary hangs upon thy back.",-0.081663,-0.013063,-0.077125,108,80,0.740741,-0.081663,0.4591685,0.4934685,0.4614375
Romeo and Juliet.clean,439,"as hasty powder fir'd Doth hurry from the fatal cannon's womb. APOTHECARY. Such mortal drugs I have, but Mantua's law Is death to any he that utters them. ROMEO. Art thou so bare and full of wretchedness, And fear'st to die? Famine is in thy cheeks, Need and oppression starveth in thine eyes, Contempt and beggary hangs upon thy back. The world is not thy friend, nor the world's law; The world affords no law to make thee rich; Then be not poor, but break it and take this. APOTHECARY. My poverty, but not my will consents. ROMEO. I pay thy poverty, and not thy will. APOTHECARY.",-0.095859,-0.024535,-0.026141,107,71,0.663551,-0.095859,0.4520705,0.4877325,0.4869295
Romeo and Juliet.clean,440,"and oppression starveth in thine eyes, Contempt and beggary hangs upon thy back. The world is not thy friend, nor the world's law; The world affords no law to make thee rich; Then be not poor, but break it and take this. APOTHECARY. My poverty, but not my will consents. ROMEO. I pay thy poverty, and not thy will. APOTHECARY. Put this in any liquid thing you will And drink it off; and, if you had the strength Of twenty men, it would despatch you straight. ROMEO. There is thy gold, worse poison to men's souls, Doing more murder in this loathsome world Than these poor compounds that thou mayst not sell.",-0.057743,-0.060829,0.011486,111,70,0.630631,-0.057743,0.4711285,0.4695855,0.505743
Romeo and Juliet.clean,441,"pay thy poverty, and not thy will. APOTHECARY. Put this in any liquid thing you will And drink it off; and, if you had the strength Of twenty men, it would despatch you straight. ROMEO. There is thy gold, worse poison to men's souls, Doing more murder in this loathsome world Than these poor compounds that thou mayst not sell. I sell thee poison, thou hast sold me none. Farewell, buy food, and get thyself in flesh. Come, cordial and not poison, go with me To Juliet's grave, for there must I use thee. [_Exeunt._] SCENE II. Friar Lawrence's Cell. Enter Friar John. FRIAR JOHN. Holy Franciscan Friar! Brother, ho! Enter Friar Lawrence. FRIAR LAWRENCE.",0.016948,-0.091532,0.012805,112,77,0.6875,0.016948,0.508474,0.454234,0.5064025
Romeo and Juliet.clean,442,"that thou mayst not sell. I sell thee poison, thou hast sold me none. Farewell, buy food, and get thyself in flesh. Come, cordial and not poison, go with me To Juliet's grave, for there must I use thee. [_Exeunt._] SCENE II. Friar Lawrence's Cell. Enter Friar John. FRIAR JOHN. Holy Franciscan Friar! Brother, ho! Enter Friar Lawrence. FRIAR LAWRENCE. This same should be the voice of Friar John. Welcome from Mantua. What says Romeo? Or, if his mind be writ, give me his letter. FRIAR JOHN.",0.107016,-0.157787,0.026246,85,61,0.717647,0.107016,0.553508,0.4211065,0.513123
Romeo and Juliet.clean,443,"go with me To Juliet's grave, for there must I use thee. [_Exeunt._] SCENE II. Friar Lawrence's Cell. Enter Friar John. FRIAR JOHN. Holy Franciscan Friar! Brother, ho! Enter Friar Lawrence. FRIAR LAWRENCE. This same should be the voice of Friar John. Welcome from Mantua. What says Romeo? Or, if his mind be writ, give me his letter. FRIAR JOHN. Going to find a barefoot brother out, One of our order, to associate me, Here in this city visiting the sick, And finding him, the searchers of the town, Suspecting that we both were in a house Where the infectious pestilence did reign, Seal'd up the doors, and would not let us forth, So that my speed to Mantua there was stay'd.",0.111393,-0.118321,0.031488,119,84,0.705882,0.111393,0.5556965,0.4408395,0.515744
Romeo and Juliet.clean,444,"find a barefoot brother out, One of our order, to associate me, Here in this city visiting the sick, And finding him, the searchers of the town, Suspecting that we both were in a house Where the infectious pestilence did reign, Seal'd up the doors, and would not let us forth, So that my speed to Mantua there was stay'd. FRIAR LAWRENCE. Who bare my letter then to Romeo? FRIAR JOHN. I could not send it,—here it is again,— Nor get a messenger to bring it thee, So fearful were they of infection. FRIAR LAWRENCE. Unhappy fortune! By my brotherhood, The letter was not nice, but full of charge, Of dear import, and the neglecting it May do much danger.",0.022,-0.03608,0.017886,120,88,0.733333,0.022,0.511,0.48196,0.508943
Romeo and Juliet.clean,445,"FRIAR LAWRENCE. Who bare my letter then to Romeo? FRIAR JOHN. I could not send it,—here it is again,— Nor get a messenger to bring it thee, So fearful were they of infection. FRIAR LAWRENCE. Unhappy fortune! By my brotherhood, The letter was not nice, but full of charge, Of dear import, and the neglecting it May do much danger. Friar John, go hence, Get me an iron crow and bring it straight Unto my cell. FRIAR JOHN. Brother, I'll go and bring it thee. [_Exit._] FRIAR LAWRENCE. Now must I to the monument alone. Within this three hours will fair Juliet wake.",0.008,-0.134442,-0.01487,104,77,0.740385,0.008,0.504,0.432779,0.492565
Romeo and Juliet.clean,446,"not nice, but full of charge, Of dear import, and the neglecting it May do much danger. Friar John, go hence, Get me an iron crow and bring it straight Unto my cell. FRIAR JOHN. Brother, I'll go and bring it thee. [_Exit._] FRIAR LAWRENCE. Now must I to the monument alone. Within this three hours will fair Juliet wake. She will beshrew me much that Romeo Hath had no notice of these accidents; But I will write again to Mantua, And keep her at my cell till Romeo come. Poor living corse, clos'd in a dead man's tomb. [_Exit._] SCENE III. A churchyard; in it a Monument belonging to the Capulets.",0.022541,-0.14177,-0.001595,112,74,0.660714,0.022541,0.5112705,0.429115,0.4992025
Romeo and Juliet.clean,447,"Within this three hours will fair Juliet wake. She will beshrew me much that Romeo Hath had no notice of these accidents; But I will write again to Mantua, And keep her at my cell till Romeo come. Poor living corse, clos'd in a dead man's tomb. [_Exit._] SCENE III. A churchyard; in it a Monument belonging to the Capulets. Enter Paris, and his Page bearing flowers and a torch. PARIS. Give me thy torch, boy. Hence and stand aloof. Yet put it out, for I would not be seen.",0.042453,-0.126094,-0.024509,89,53,0.595506,0.042453,0.5212265,0.436953,0.4877455
Romeo and Juliet.clean,448,"keep her at my cell till Romeo come. Poor living corse, clos'd in a dead man's tomb. [_Exit._] SCENE III. A churchyard; in it a Monument belonging to the Capulets. Enter Paris, and his Page bearing flowers and a torch. PARIS. Give me thy torch, boy. Hence and stand aloof. Yet put it out, for I would not be seen. Under yond yew tree lay thee all along, Holding thy ear close to the hollow ground; So shall no foot upon the churchyard tread, Being loose, unfirm, with digging up of graves, But thou shalt hear it. Whistle then to me, As signal that thou hear'st something approach. Give me those flowers. Do as I bid thee, go.",0.041039,-0.168896,-0.097961,113,77,0.681416,0.041039,0.5205195,0.41555200000000003,0.4510195
Romeo and Juliet.clean,449,"be seen. Under yond yew tree lay thee all along, Holding thy ear close to the hollow ground; So shall no foot upon the churchyard tread, Being loose, unfirm, with digging up of graves, But thou shalt hear it. Whistle then to me, As signal that thou hear'st something approach. Give me those flowers. Do as I bid thee, go. PAGE. [_Aside._] I am almost afraid to stand alone Here in the churchyard; yet I will adventure. [_Retires._] PARIS. Sweet flower, with flowers thy bridal bed I strew. O woe, thy canopy is dust and stones, Which with sweet water nightly I will dew, Or wanting that, with tears distill'd by moans.",0.091325,-0.1459,-0.10715,107,80,0.747664,0.091325,0.5456625,0.42705,0.446425
